# Wavelength(micron) Intensity(MJy/sr) Error
5.505241 4277.991543 63.269001
5.506028 4185.652597 61.679332
5.506815 4112.397503 60.290382
5.507602 4093.145105 59.695074
5.508390 4124.931464 59.042668
5.509177 4306.256101 60.194912
5.509964 4572.177459 61.990163
5.510751 4827.153216 63.519023
5.511538 4958.571807 64.176953
5.512326 4909.178758 63.285508
5.513113 4685.763235 60.424831
5.513900 4428.712613 57.694599
5.514687 4229.650312 55.436695
5.515474 4094.167876 54.029873
5.516262 4016.459345 52.980525
5.517049 3992.184233 52.716321
5.517836 3975.281503 52.320436
5.518623 3968.644952 52.374355
5.519410 3969.913916 52.729345
5.520198 3967.107820 52.762402
5.520985 3965.387832 52.895995
5.521772 3964.165828 52.729875
5.522559 3960.245083 52.420608
5.523346 3961.057412 52.096422
5.524133 3960.001185 51.785876
5.524921 3971.455170 51.745582
5.525708 3971.118039 51.721199
5.526495 3977.728386 51.868640
5.527282 3982.006714 52.384351
5.528069 3969.521966 52.513319
5.528857 3961.283458 52.713906
5.529644 3965.095292 52.990219
5.530431 3965.051670 53.168239
5.531218 3965.413334 53.453613
5.532005 3965.720978 53.582115
5.532793 3967.202035 53.505929
5.533580 3962.398204 53.524744
5.534367 3969.597800 53.631416
5.535154 3973.405194 53.841698
5.535941 3974.424316 54.168964
5.536729 3970.675848 54.775244
5.537516 3949.868621 55.271257
5.538303 3949.909295 56.007535
5.539090 3964.537604 56.494366
5.539877 3964.897742 56.633411
5.540665 3975.604621 57.030008
5.541452 3969.034752 57.267825
5.542239 3965.946890 57.327784
5.543026 3962.371075 57.410511
5.543813 3972.625470 57.767531
5.544601 3988.083785 58.569307
5.545388 3976.549756 58.996402
5.546175 3964.772694 59.370285
5.546962 3953.864937 59.963767
5.547749 3964.797978 60.631665
5.548536 3958.939879 60.684373
5.549324 3962.766595 60.801073
5.550111 3959.208363 60.767246
5.550898 3953.158339 60.756911
5.551685 3973.079459 60.966703
5.552472 3973.964398 61.044078
5.553260 3979.676032 61.202811
5.554047 3969.339126 61.201179
5.554834 3971.396101 61.444426
5.555621 3992.941859 62.038366
5.556408 3977.289118 62.199447
5.557196 3981.832974 62.344424
5.557983 3979.126575 62.221707
5.558770 3960.087434 61.594656
5.559557 3982.147380 61.614181
5.560344 3971.462554 61.232326
5.561132 3977.370347 60.939594
5.561919 3981.102703 60.971572
5.562706 3989.964877 61.075532
5.563493 3998.492589 61.671171
5.564280 3994.658701 61.788352
5.565068 3996.259736 62.407346
5.565855 3988.720143 62.404549
5.566642 3982.893143 62.712490
5.567429 3989.593852 62.318997
5.568216 3988.164852 62.173710
5.569004 3978.236252 61.941270
5.569791 3998.867875 62.248697
5.570578 4006.393406 62.231674
5.571365 3999.382987 62.569136
5.572152 3992.938843 62.937685
5.572939 4021.888346 64.057339
5.573727 4022.039007 64.324166
5.574514 4022.837328 64.614562
5.575301 4005.564343 64.151640
5.576088 3995.841023 64.286942
5.576875 4001.256555 63.977404
5.577663 4006.354988 63.641849
5.578450 4002.920858 62.817890
5.579237 4017.527152 62.945778
5.580024 3991.010610 61.325124
5.580811 4021.713486 61.821395
5.581599 4039.085052 61.733492
5.582386 4054.060136 62.167970
5.583173 4044.126218 61.909820
5.583960 4064.920404 61.747894
5.584747 4059.484413 61.207411
5.585535 4051.235725 60.918192
5.586322 4057.231376 60.273321
5.587109 4045.944046 59.417561
5.587896 4050.068224 58.899674
5.588683 4054.507903 58.662024
5.589471 4054.553010 58.146259
5.590258 4066.519243 58.199062
5.591045 4091.318570 58.507786
5.591832 4092.715092 58.451739
5.592619 4105.975933 58.661175
5.593407 4134.695701 59.237704
5.594194 4154.378006 59.208109
5.594981 4165.483117 59.156684
5.595768 4162.270775 58.758548
5.596555 4186.876856 58.720263
5.597343 4207.793403 58.699301
5.598130 4235.612391 59.064849
5.598917 4292.385307 59.997588
5.599704 4328.528882 60.520161
5.600491 4390.174015 61.937243
5.601278 4443.812683 62.996963
5.602066 4488.236226 63.958853
5.602853 4572.912602 65.422515
5.603640 4625.554602 66.430569
5.604427 4688.718842 67.247529
5.605214 4804.001396 69.099089
5.606002 4948.830916 71.334987
5.606789 5073.544810 73.344819
5.607576 5233.887080 76.139684
5.608363 5327.446464 78.395460
5.609150 5291.760680 79.111130
5.609938 5134.109138 78.472687
5.610725 4910.002591 76.946160
5.611512 4660.165473 74.812193
5.612299 4488.505711 73.041333
5.613086 4340.141082 71.488833
5.613874 4296.225609 70.775111
5.614661 4221.048084 69.244711
5.615448 4197.306020 68.477833
5.616235 4150.034202 67.179368
5.617022 4166.286617 66.787420
5.617810 4149.742869 66.152244
5.618597 4142.927318 65.630415
5.619384 4121.928544 65.118540
5.620171 4115.738579 64.334375
5.620958 4122.987283 63.870990
5.621746 4107.217513 62.672723
5.622533 4104.457614 61.785308
5.623320 4108.583547 60.543847
5.624107 4098.875862 59.117290
5.624894 4105.304819 58.030819
5.625681 4098.522879 57.078516
5.626469 4093.154701 56.432622
5.627256 4086.588378 55.832644
5.628043 4111.220030 55.830491
5.628830 4181.537794 56.546933
5.629617 4106.448857 55.995754
5.630405 4080.559635 55.611575
5.631192 4100.022941 55.980029
5.631979 4103.009600 55.866315
5.632766 4090.450573 55.802633
5.633553 4090.518726 55.307158
5.634341 4088.222441 55.499432
5.635128 4100.485978 56.748604
5.635915 4099.411676 57.326484
5.636702 4106.820918 58.674249
5.637489 4099.815259 59.734022
5.638277 4096.681320 60.857748
5.639064 4109.085137 61.996303
5.639851 4112.786291 62.795914
5.640638 4102.845020 62.301247
5.641425 4095.818004 61.911872
5.642213 4094.369548 60.564150
5.643000 4104.153457 59.490377
5.643787 4095.529473 57.920053
5.644574 4095.089095 56.995145
5.645361 4104.774273 56.497556
5.646149 4104.427057 56.013489
5.646936 4099.562931 55.406847
5.647723 4109.221357 55.464973
5.569790 4540.522157 62.215854
5.570578 4539.890476 58.153771
5.571365 4546.510251 63.902228
5.572152 4541.167437 64.141442
5.572939 4530.438895 57.929949
5.573726 4547.323874 61.356783
5.574514 4543.198967 65.243570
5.575301 4561.272452 60.542065
5.576088 4577.500448 59.915850
5.576875 4567.900041 65.732133
5.577662 4562.146762 63.736623
5.578450 4561.810562 58.181646
5.579237 4559.262979 62.888744
5.580024 4573.724092 65.422804
5.580811 4561.382678 58.991233
5.581598 4559.508953 61.209764
5.582386 4564.685622 66.893326
5.583173 4585.165198 62.771261
5.583960 4579.273663 60.235879
5.584747 4606.515029 66.373056
5.585534 4627.859237 65.181124
5.586322 4612.223997 59.226734
5.587109 4593.046314 63.532436
5.587896 4611.761237 66.897092
5.588683 4603.090511 60.803853
5.589470 4599.185599 61.257499
5.590258 4579.240478 67.152213
5.591045 4599.126889 63.841174
5.591832 4623.018061 59.737265
5.592619 4626.760274 65.425390
5.593406 4666.461373 66.121012
5.594194 4689.426085 60.157132
5.594981 4698.937586 63.439796
5.595768 4722.485388 68.186881
5.596555 4743.904482 62.914209
5.597342 4770.458967 61.814306
5.598129 4800.022245 68.552966
5.598917 4857.701023 67.063211
5.599704 4887.493732 61.971242
5.600491 4927.040587 68.018381
5.601278 4994.440571 72.197312
5.602065 5065.019578 65.941328
5.602853 5115.718085 67.512364
5.603640 5166.231299 73.800467
5.604427 5312.223399 71.048750
5.605214 5416.306684 67.583536
5.606001 5541.725427 75.989398
5.606789 5727.296076 79.352465
5.607576 5864.152459 72.787745
5.608363 5938.849542 77.601794
5.609150 5874.526398 82.399879
5.609937 5710.519538 74.339315
5.610725 5493.273804 69.498495
5.611512 5245.667925 74.098288
5.612299 5035.272929 68.992317
5.613086 4936.240297 62.354986
5.613873 4841.054442 67.124567
5.614661 4788.325618 68.087111
5.615448 4760.025346 61.468105
5.616235 4706.585322 61.991920
5.617022 4690.176792 67.126633
5.617809 4691.480915 63.220427
5.618597 4657.038322 59.320800
5.619384 4643.329795 65.277744
5.620171 4639.193536 65.494591
5.620958 4625.122733 59.396992
5.621745 4634.952612 62.302527
5.622532 4626.765922 66.845822
5.623320 4637.943401 61.807347
5.624107 4657.693568 59.265957
5.624894 4630.476034 64.838254
5.625681 4623.805684 64.105930
5.626468 4615.002212 58.005222
5.627256 4600.209277 61.344559
5.628043 4624.442550 66.444265
5.628830 4615.999471 60.370351
5.629617 4604.980588 58.498353
5.630404 4606.627452 65.959815
5.631192 4614.092152 64.991222
5.631979 4610.984229 58.463029
5.632766 4636.648720 62.698455
5.633553 4630.650864 66.960557
5.634340 4618.746038 60.817169
5.635128 4631.558183 58.130997
5.635915 4630.534939 64.810532
5.636702 4631.850239 64.287451
5.637489 4631.888995 56.960552
5.638276 4616.171064 61.788510
5.639064 4639.500716 68.054535
5.639851 4649.046101 62.274328
5.640638 4643.323090 59.168390
5.641425 4653.176490 65.805388
5.642212 4646.847859 64.999500
5.643000 4643.471557 57.655104
5.643787 4661.046099 61.675552
5.644574 4638.807393 67.032427
5.645361 4621.646482 61.128789
5.646148 4642.278691 56.965835
5.646935 4638.634533 64.408905
5.647723 4645.817323 66.073202
5.648510 4656.198229 59.088590
5.649297 4651.093975 61.927467
5.650084 4651.321155 67.825662
5.650871 4678.646553 63.133062
5.651659 4669.002300 57.988588
5.652446 4661.518222 64.880201
5.653233 4657.977279 66.648234
5.654020 4632.801739 59.182472
5.654807 4617.855589 59.384770
5.655595 4629.526684 66.396040
5.656382 4650.130728 63.955327
5.657169 4654.235030 59.327866
5.657956 4651.317082 64.468410
5.658743 4673.087279 66.873261
5.659531 4708.637957 61.474052
5.660318 4695.862417 61.468494
5.661105 4681.352436 67.369036
5.661892 4692.738766 64.884129
5.662679 4665.683422 59.876660
5.663467 4652.408175 63.193155
5.664254 4648.881288 65.452140
5.665041 4633.056953 61.379999
5.665828 4653.037276 61.755216
5.666615 4682.973701 65.688451
5.667403 4694.381495 64.090015
5.668190 4691.191806 61.779872
5.668977 4672.648752 65.018724
5.669764 4686.613289 66.220535
5.670551 4687.334933 62.449222
5.671339 4684.240666 62.821415
5.672126 4681.097133 65.422933
5.672913 4672.392795 63.287355
5.673700 4649.292219 61.689553
5.674487 4663.577315 65.020925
5.675274 4652.463653 63.778672
5.676062 4654.925868 60.520914
5.676849 4668.218107 63.695212
5.677636 4678.382410 67.724065
5.678423 4698.203868 62.967993
5.679210 4711.646360 61.446015
5.679998 4702.794124 66.932422
5.680785 4700.673747 65.973551
5.681572 4689.673515 60.594915
5.682359 4673.393945 63.435117
5.683146 4664.204434 67.297589
5.683934 4684.456960 62.033555
5.684721 4690.487594 59.131235
5.685508 4676.514278 66.645541
5.686295 4681.679880 67.944590
5.687082 4678.470464 58.543325
5.687870 4689.552800 60.860098
5.688657 4723.000113 69.939085
5.689444 4714.620754 64.968030
5.690231 4713.430787 57.467814
5.691018 4703.064682 64.496567
5.691806 4699.842996 69.128274
5.692593 4691.358392 59.995733
5.693380 4686.603928 57.912237
5.694167 4685.071109 67.675387
5.694954 4686.628462 66.836941
5.695742 4691.801576 56.551277
5.696529 4697.675506 61.627498
5.697316 4709.757967 71.617087
5.698103 4724.275862 64.859990
5.698890 4715.094927 56.056433
5.699677 4714.489424 65.680937
5.700465 4715.338064 70.779889
5.701252 4693.104145 60.566481
5.702039 4694.056514 56.883835
5.702826 4705.434653 67.625306
5.703613 4681.963222 67.067140
5.704401 4691.130998 57.108389
5.705188 4699.836207 60.485490
5.705975 4693.571199 69.547087
5.706762 4721.729747 64.738983
5.707549 4733.264691 56.978726
5.708337 4720.026482 64.285079
5.709124 4709.529481 69.070507
5.709911 4714.312291 61.447071
5.710698 4718.952143 57.297934
5.711485 4716.234722 66.146015
5.712273 4693.345800 67.939377
5.713060 4695.218644 59.435464
5.713847 4700.211052 59.522425
5.714634 4695.524611 67.315350
5.715421 4688.697499 65.649600
5.716209 4689.971397 59.245708
5.716996 4688.500877 62.239058
5.717783 4686.632450 66.387597
5.718570 4694.612195 63.212436
5.719357 4694.519825 59.506446
5.720145 4704.779118 63.476183
5.720932 4698.988670 65.267271
5.721719 4682.411291 61.266644
5.722506 4679.553791 60.314175
5.723293 4683.131925 63.574191
5.724081 4673.698408 62.855637
5.724868 4678.460793 60.952695
5.725655 4684.398971 61.858901
5.726442 4678.028187 62.965775
5.727229 4683.106332 63.373612
5.728016 4700.682702 63.252720
5.728804 4686.867812 62.888846
5.729591 4703.746659 62.814510
5.730378 4703.029001 63.663521
5.731165 4680.145735 63.837861
5.731952 4683.529489 62.004770
5.732740 4675.014065 60.091550
5.733527 4675.329295 63.196706
5.734314 4665.106019 64.269128
5.735101 4666.582584 60.443893
5.735888 4681.551688 59.821295
5.736676 4681.570685 65.734393
5.737463 4674.576575 65.978865
5.738250 4688.733742 60.075346
5.739037 4694.251611 59.936336
5.739824 4694.747552 66.370054
5.740612 4688.747950 64.491168
5.741399 4684.057323 57.135557
5.742186 4678.175204 60.667501
5.742973 4667.870001 67.433922
5.743760 4676.150518 62.603372
5.744548 4686.705147 55.320530
5.745335 4682.560906 63.066853
5.746122 4657.356544 69.583249
5.746909 4674.609413 61.663425
5.747696 4690.268471 55.651085
5.748484 4715.378899 66.624902
5.749271 4694.766503 70.229385
5.750058 4690.831266 58.330409
5.750845 4684.041122 56.004246
5.751632 4680.022296 68.654140
5.752419 4679.666164 68.519811
5.753207 4676.948964 54.983113
5.753994 4677.404172 57.073686
5.754781 4681.349653 70.897932
5.755568 4671.105799 67.334102
5.756355 4678.096077 54.045758
5.757143 4687.154483 60.293733
5.757930 4690.324593 72.178607
5.758717 4678.165364 64.046418
5.759504 4666.479830 52.984738
5.760291 4650.279055 61.803486
5.761079 4665.978138 70.718416
5.761866 4659.011514 60.411261
5.762653 4661.959557 53.009510
5.763440 4671.518479 64.213699
5.764227 4660.246819 69.676478
5.765015 4664.616756 58.786999
5.765802 4662.214772 54.953202
5.766589 4656.005688 67.208109
5.767376 4668.076646 70.007197
5.768163 4678.452650 57.945144
5.768951 4680.512944 57.241746
5.769738 4665.475616 67.616875
5.770525 4656.497129 66.859960
5.771312 4671.797385 57.143220
5.772099 4677.644633 59.317499
5.772887 4662.688280 66.963422
5.773674 4661.489757 64.606630
5.774461 4652.126918 56.592952
5.775248 4666.166590 61.351862
5.776035 4666.999390 67.418677
5.776822 4651.046671 63.995456
5.777610 4660.093046 58.294146
5.778397 4658.912148 62.478633
5.779184 4651.346147 65.840343
5.779971 4648.517044 62.942027
5.780758 4647.700246 59.076711
5.781546 4636.987659 62.084362
5.782333 4652.100781 63.450856
5.783120 4663.954764 62.296619
5.783907 4672.836360 61.162691
5.784694 4659.221259 62.751443
5.785482 4675.932565 62.884749
5.786269 4674.746538 63.676690
5.787056 4671.606266 63.920208
5.787843 4649.117840 62.544330
5.788630 4659.163289 61.098285
5.789418 4657.836122 63.683729
5.790205 4652.127257 64.228082
5.790992 4667.087507 61.107107
5.791779 4657.472805 59.674014
5.792566 4647.074094 64.428811
5.793354 4646.520591 64.740476
5.794141 4677.466929 59.697079
5.794928 4662.359802 58.861114
5.795715 4632.271196 66.027323
5.796502 4632.750259 65.596530
5.797290 4666.880930 58.140337
5.798077 4665.676010 58.590210
5.798864 4655.766086 67.578041
5.799651 4644.037633 65.520547
5.800438 4637.198675 56.152047
5.801226 4640.256880 57.913076
5.802013 4643.232140 68.427207
5.802800 4638.188487 65.223076
5.803587 4650.969931 54.537953
5.804374 4669.147174 58.086024
5.805161 4663.369802 69.732671
5.805949 4659.122230 65.417419
5.806736 4676.426498 54.235414
5.807523 4686.734194 59.244630
5.808310 4692.994559 71.098688
5.809097 4686.565650 65.066651
5.809885 4688.769497 53.464783
5.810672 4687.533800 59.035565
5.811459 4672.254511 70.768242
5.812246 4667.276805 63.707225
5.813033 4677.436184 52.256158
5.813821 4686.606911 59.043211
5.814608 4689.312664 70.984275
5.815395 4683.011729 64.124275
5.816182 4673.671765 52.677020
5.816969 4672.619890 60.265882
5.817757 4684.497074 72.177169
5.818544 4680.607526 64.422727
5.819331 4676.847032 52.719759
5.820118 4665.131156 60.447080
5.820905 4654.468655 71.285890
5.821693 4648.618262 63.308478
5.822480 4638.392664 52.005171
5.823267 4654.451026 59.674264
5.824054 4673.182214 70.233775
5.824841 4680.033929 63.573400
5.825629 4690.107203 53.610505
5.826416 4691.001105 60.956113
5.827203 4692.876848 70.425339
5.827990 4689.603599 64.202228
5.828777 4687.134779 54.693271
5.829564 4678.726284 60.894858
5.830352 4666.663180 68.703443
5.831139 4665.708480 63.542420
5.831926 4671.663621 55.143317
5.832713 4669.306452 60.381237
5.833500 4668.408824 66.768884
5.834288 4681.748648 63.509197
5.835075 4685.763457 56.640528
5.835862 4688.150282 60.922367
5.836649 4688.198217 65.973947
5.837436 4698.078867 64.121026
5.838224 4703.876550 58.548335
5.839011 4701.627843 61.466163
5.839798 4689.433143 64.687980
5.840585 4696.633908 63.449410
5.841372 4700.865567 59.791446
5.842160 4700.357974 61.230346
5.842947 4684.596886 62.524832
5.843734 4684.925079 62.370844
5.844521 4685.781279 61.021847
5.845308 4695.534537 61.837821
5.846096 4720.034988 62.284747
5.846883 4731.725121 62.828201
5.847670 4745.579661 63.459340
5.848457 4739.100948 63.795702
5.849244 4732.111961 61.676453
5.850032 4733.006210 61.713209
